route_name,direction,stop_seq,stop_lon,stop_lat,stop_name,stop_full_name
831,1,19,115.957678,39.72227,燕山杏花西里,北京市房山区燕山杏花西里(公交站)
831,1,20,115.953416,39.723095,燕山邮政局,北京市房山区燕山邮政局(公交站)
831,1,21,115.953746,39.727474,北京燕化医院,北京市房山区北京燕化医院(公交站)
831,1,22,115.957049,39.733056,燕化设计院,北京市房山区燕化设计院(公交站)
831,1,23,115.953438,39.734844,燕山中路南口,北京市房山区燕山中路南口(公交站)
831,1,24,115.955304,39.737804,燕山向阳,北京市房山区燕山向阳(公交站)
831,1,25,115.95797,39.748211,燕山火车站,北京市房山区燕山火车站(公交站)
831,1,26,115.964097,39.749427,燕化机械厂,北京市房山区燕化机械厂(公交站)
831,1,27,115.965473,39.755421,燕山东风街,北京市房山区燕山东风街(公交站)
831,1,28,115.96645,39.760074,燕山羊耳峪,北京市房山区燕山羊耳峪(公交站)
831,1,29,115.969048,39.763836,燕山东岭,北京市房山区燕山东岭(公交站)
832,0,1,116.314079,39.886899,莲花池汽车站,北京市丰台区莲花池汽车站(公交站)
832,0,2,116.209145,39.805586,大宁二路西口,北京市房山区大宁二路西口(公交站)
832,0,3,116.212112,39.804394,靠山居艺墅,北京市房山区靠山居艺墅(公交站)
832,0,4,116.215401,39.800564,金域缇香小区,北京市房山区金域缇香小区(公交站)
832,0,5,116.21965,39.79583,地铁稻田站北,北京市房山区地铁稻田站北(公交站)
832,0,6,116.220586,39.793898,地铁稻田站南,北京市房山区地铁稻田站南(公交站)
832,0,7,116.216827,39.790569,高佃一路,高佃一路(公交站)
832,0,8,116.217478,39.787986,高佃一路南口,北京市房山区高佃一路南口(公交站)
832,0,9,116.216745,39.787188,稻田四路西口,北京市房山区稻田四路西口(公交站)
832,0,10,116.217244,39.774488,长阳镇温馨家园,北京市房山区长阳镇温馨家园(公交站)
832,0,11,116.217982,39.769931,雅居西路东口,雅居西路东口(公交站)
832,0,12,116.216359,39.764709,长阳镇政府,北京市房山区长阳镇政府(公交站)
832,0,13,116.212845,39.764187,地铁长阳站,北京市房山区地铁长阳站(公交站)
832,0,14,116.208507,39.761632,长阳半岛北区,北京市房山区长阳半岛北区(公交站)
832,0,15,116.208937,39.757027,徜徉墅小区,北京市房山区徜徉墅小区(公交站)
832,0,16,116.209296,39.753022,半岛广场西,北京市房山区半岛广场西(公交站)
832,0,17,116.208889,39.752426,西悦雅居,北京市房山区西悦雅居(公交站)
832,0,18,116.200187,39.751272,张家场村口,北京市房山区张家场村口(公交站)
832,0,19,116.188789,39.750816,长阳滨水公园南,北京市房山区长阳滨水公园南(公交站)
832,0,20,116.18474,39.747652,地铁广阳城站,北京市房山区地铁广阳城站(公交站)
832,0,21,116.188711,39.740091,辛瓜地路,北京市房山区辛瓜地路(公交站)
832,0,22,116.188633,39.737135,水碾屯新村北站,北京市房山区水碾屯新村北站(公交站)
832,0,23,116.189618,39.73497,水碾屯新村,北京市房山区水碾屯新村(公交站)
832,0,24,116.18964,39.731506,金地朗悦,北京市房山区金地朗悦(公交站)
832,0,25,116.183312,39.73125,地铁良乡大学城北站,北京市房山区地铁良乡大学城北站(公交站)
832,0,26,116.181124,39.730256,卓秀北街北口,北京市房山区卓秀北街北口(公交站)
832,0,27,116.181085,39.729019,卓秀北街,卓秀北街(公交站)
832,0,28,116.176826,39.723301,地铁良乡大学城站,北京市房山区地铁良乡大学城站(公交站)
832,0,29,116.183563,39.724167,地铁良乡大学城站东,北京市房山区地铁良乡大学城站东(公交站)
832,0,30,116.190825,39.720629,知兴东路,知兴东路(公交站)
832,0,31,116.191337,39.713464,燕保阜盛家园,北京市房山区燕保阜盛家园(公交站)
832,0,32,116.185022,39.714826,梨村路口,北京市房山区梨村路口(公交站)
832,0,33,116.18372,39.714792,长于南大街,北京市房山区长于南大街(公交站)
832,0,34,116.184727,39.7049,梨村,北京市房山区梨村(公交站)
832,0,35,116.182448,39.704844,梨村公交场站,北京市房山区梨村公交场站(公交站)
832,1,1,116.182448,39.704844,梨村公交场站,北京市房山区梨村公交场站(公交站)
832,1,2,116.184727,39.7049,梨村,北京市房山区梨村(公交站)
832,1,3,116.18372,39.714792,长于南大街,北京市房山区长于南大街(公交站)
832,1,4,116.185022,39.714826,梨村路口,北京市房山区梨村路口(公交站)
832,1,5,116.191337,39.713464,燕保阜盛家园,北京市房山区燕保阜盛家园(公交站)
832,1,6,116.190825,39.720629,知兴东路,知兴东路(公交站)
832,1,7,116.183563,39.724167,地铁良乡大学城站东,北京市房山区地铁良乡大学城站东(公交站)
832,1,8,116.181085,39.729019,卓秀北街,卓秀北街(公交站)
832,1,9,116.181124,39.730256,卓秀北街北口,北京市房山区卓秀北街北口(公交站)
832,1,10,116.183312,39.73125,地铁良乡大学城北站,北京市房山区地铁良乡大学城北站(公交站)
832,1,11,116.18964,39.731506,金地朗悦,北京市房山区金地朗悦(公交站)
832,1,12,116.189618,39.73497,水碾屯新村,北京市房山区水碾屯新村(公交站)
832,1,13,116.188633,39.737135,水碾屯新村北站,北京市房山区水碾屯新村北站(公交站)
832,1,14,116.188711,39.740091,辛瓜地路,北京市房山区辛瓜地路(公交站)
832,1,15,116.18474,39.747652,地铁广阳城站,北京市房山区地铁广阳城站(公交站)
832,1,16,116.188789,39.750816,长阳滨水公园南,北京市房山区长阳滨水公园南(公交站)
832,1,17,116.200187,39.751272,张家场村口,北京市房山区张家场村口(公交站)
832,1,18,116.209296,39.753022,半岛广场西,北京市房山区半岛广场西(公交站)
832,1,19,116.208937,39.757027,徜徉墅小区,北京市房山区徜徉墅小区(公交站)
832,1,20,116.208507,39.761632,长阳半岛北区,北京市房山区长阳半岛北区(公交站)
832,1,21,116.212845,39.764187,地铁长阳站,北京市房山区地铁长阳站(公交站)
832,1,22,116.216359,39.764709,长阳镇政府,北京市房山区长阳镇政府(公交站)
832,1,23,116.217982,39.769931,雅居西路东口,雅居西路东口(公交站)
832,1,24,116.217244,39.774488,长阳镇温馨家园,北京市房山区长阳镇温馨家园(公交站)
832,1,25,116.216745,39.787188,稻田四路西口,北京市房山区稻田四路西口(公交站)
832,1,26,116.217478,39.787986,高佃一路南口,北京市房山区高佃一路南口(公交站)
832,1,27,116.216827,39.790569,高佃一路,高佃一路(公交站)
832,1,28,116.220586,39.793898,地铁稻田站南,北京市房山区地铁稻田站南(公交站)
832,1,29,116.21965,39.79583,地铁稻田站北,北京市房山区地铁稻田站北(公交站)
832,1,30,116.215401,39.800564,金域缇香小区,北京市房山区金域缇香小区(公交站)
832,1,31,116.212112,39.804394,靠山居艺墅,北京市房山区靠山居艺墅(公交站)
832,1,32,116.209145,39.805586,大宁二路西口,北京市房山区大宁二路西口(公交站)
832,1,33,116.318207,39.888172,六里桥东,六里桥东(公交站)
834,0,1,116.748878,39.998302,翟里村,北京市通州区翟里村(公交站)
834,0,2,116.755582,39.999948,关辛庄,北京市通州区关辛庄(公交站)
834,0,3,116.7551,40.005174,西赵村,北京市通州区西赵村(公交站)
834,0,4,116.755859,40.009575,港北村,北京市通州区港北村(公交站)
834,0,5,116.754466,40.022986,南庄头,北京市顺义区南庄头(公交站)
834,0,6,116.754332,40.030981,北庄头,北京市顺义区北庄头(公交站)
834,0,7,116.758984,40.03398,沮沟村,北京市顺义区沮沟村(公交站)
834,0,8,116.75338,40.041317,堡子,北京市顺义区堡子(公交站)
834,0,9,116.746576,40.040829,顺义官庄路口,北京市顺义区顺义官庄路口(公交站)
834,0,10,116.740443,40.040308,永青村,北京市顺义区永青村(公交站)
834,0,11,116.735178,40.040269,郭庄路口,北京市顺义区郭庄路口(公交站)
834,0,12,116.729111,40.040607,南河,北京市顺义区南河(公交站)
834,0,13,116.725595,40.040564,南河路口,北京市顺义区南河路口(公交站)
834,0,14,116.715309,40.040302,沿河,北京市顺义区沿河(公交站)
834,0,15,116.707512,40.041725,北河道口,北京市顺义区北河道口(公交站)
834,0,16,116.692374,40.040425,西大坨,北京市顺义区西大坨(公交站)
834,0,17,116.673464,40.03513,沿河路口,沿河路口(公交站)
834,0,18,116.663666,40.037796,李天桥,李天桥(公交站)
834,0,19,116.637917,40.03464,顺义半壁店,北京市顺义区顺义半壁店(公交站)
834,1,1,116.637917,40.03464,顺义半壁店,北京市顺义区顺义半壁店(公交站)
834,1,2,116.663666,40.037796,李天桥,李天桥(公交站)
834,1,3,116.673464,40.03513,沿河路口,沿河路口(公交站)
834,1,4,116.692374,40.040425,西大坨,北京市顺义区西大坨(公交站)
834,1,5,116.707512,40.041725,北河道口,北京市顺义区北河道口(公交站)
834,1,6,116.715309,40.040302,沿河,北京市顺义区沿河(公交站)
834,1,7,116.725595,40.040564,南河路口,北京市顺义区南河路口(公交站)
834,1,8,116.729111,40.040607,南河,北京市顺义区南河(公交站)
834,1,9,116.735178,40.040269,郭庄路口,北京市顺义区郭庄路口(公交站)
834,1,10,116.740443,40.040308,永青村,北京市顺义区永青村(公交站)
834,1,11,116.746576,40.040829,顺义官庄路口,北京市顺义区顺义官庄路口(公交站)
834,1,12,116.75338,40.041317,堡子,北京市顺义区堡子(公交站)
834,1,13,116.758984,40.03398,沮沟村,北京市顺义区沮沟村(公交站)
834,1,14,116.754332,40.030981,北庄头,北京市顺义区北庄头(公交站)
834,1,15,116.754466,40.022986,南庄头,北京市顺义区南庄头(公交站)
834,1,16,116.755859,40.009575,港北村,北京市通州区港北村(公交站)
834,1,17,116.7551,40.005174,西赵村,北京市通州区西赵村(公交站)
834,1,18,116.755582,39.999948,关辛庄,北京市通州区关辛庄(公交站)
834,1,19,116.748878,39.998302,翟里村,北京市通州区翟里村(公交站)
835,0,1,116.314079,39.886899,莲花池汽车站,北京市丰台区莲花池汽车站(公交站)
835,0,2,116.078572,39.657205,望楚,北京市房山区望楚(公交站)
835,0,3,116.092786,39.66684,七里店村,北京市房山区七里店村(公交站)
835,0,4,116.095109,39.671406,七里店,北京市房山区七里店(公交站)
835,0,5,116.076515,39.67477,房山于庄东,北京市房山区房山于庄东(公交站)
835,0,6,116.070208,39.67625,房山于庄,北京市房山区房山于庄(公交站)
835,0,7,116.069314,39.668559,金鑫苑,北京市房山区金鑫苑(公交站)
835,0,8,116.06921,39.665312,瓦窑头,北京市房山区瓦窑头(公交站)
835,0,9,116.068971,39.656897,田家园小区,北京市房山区田家园小区(公交站)
835,0,10,116.068878,39.653446,窦店镇政府,北京市房山区窦店镇政府(公交站)
835,0,11,116.072878,39.647253,京南嘉园,北京市房山区京南嘉园(公交站)
835,0,12,116.075573,39.643385,窦店村东,北京市房山区窦店村东(公交站)
835,0,13,116.06648,39.634392,大窦路南口,北京市房山区大窦路南口(公交站)
835,0,14,116.058403,39.629097,房山白草洼,北京市房山区房山白草洼(公交站)
835,0,15,116.053164,39.625243,西周燕都遗址,北京市房山区西周燕都遗址(公交站)
835,0,16,116.049588,39.62339,房山白草洼村口,北京市房山区房山白草洼村口(公交站)
835,0,17,116.038989,39.617843,滨水雅园东门,北京市房山区滨水雅园东门(公交站)
835,0,18,116.034635,39.615642,刘夏路南口,北京市房山区刘夏路南口(公交站)
835,0,19,116.032001,39.610794,琉璃河镇政府,北京市房山区琉璃河镇政府(公交站)
835,0,20,116.028776,39.6027,琉璃河,北京市房山区琉璃河(公交站)
835,0,21,116.005,39.602422,房山李庄北,北京市房山区房山李庄北(公交站)
835,0,22,115.974258,39.601636,西东村,北京市房山区西东村(公交站)
835,0,23,115.964241,39.603138,韩村河,北京市房山区韩村河(公交站)
835,0,24,115.951141,39.604258,韩村河西,北京市房山区韩村河西(公交站)
835,1,1,115.951141,39.604258,韩村河西,北京市房山区韩村河西(公交站)
835,1,2,115.964241,39.603138,韩村河,北京市房山区韩村河(公交站)
835,1,3,115.974258,39.601636,西东村,北京市房山区西东村(公交站)
835,1,4,116.005,39.602422,房山李庄北,北京市房山区房山李庄北(公交站)
835,1,5,116.028776,39.6027,琉璃河,北京市房山区琉璃河(公交站)
835,1,6,116.032001,39.610794,琉璃河镇政府,北京市房山区琉璃河镇政府(公交站)
835,1,7,116.034635,39.615642,刘夏路南口,北京市房山区刘夏路南口(公交站)
835,1,8,116.038989,39.617843,滨水雅园东门,北京市房山区滨水雅园东门(公交站)
835,1,9,116.049588,39.62339,房山白草洼村口,北京市房山区房山白草洼村口(公交站)
835,1,10,116.053164,39.625243,西周燕都遗址,北京市房山区西周燕都遗址(公交站)
835,1,11,116.058403,39.629097,房山白草洼,北京市房山区房山白草洼(公交站)
835,1,12,116.06648,39.634392,大窦路南口,北京市房山区大窦路南口(公交站)
835,1,13,116.075573,39.643385,窦店村东,北京市房山区窦店村东(公交站)
835,1,14,116.072878,39.647253,京南嘉园,北京市房山区京南嘉园(公交站)
835,1,15,116.068878,39.653446,窦店镇政府,北京市房山区窦店镇政府(公交站)
835,1,16,116.068971,39.656897,田家园小区,北京市房山区田家园小区(公交站)
835,1,17,116.06921,39.665312,瓦窑头,北京市房山区瓦窑头(公交站)
835,1,18,116.069314,39.668559,金鑫苑,北京市房山区金鑫苑(公交站)
835,1,19,116.070208,39.67625,房山于庄,北京市房山区房山于庄(公交站)
835,1,20,116.076515,39.67477,房山于庄东,北京市房山区房山于庄东(公交站)
835,1,21,116.095109,39.671406,七里店,北京市房山区七里店(公交站)
835,1,22,116.092786,39.66684,七里店村,北京市房山区七里店村(公交站)
835,1,23,116.078572,39.657205,望楚,北京市房山区望楚(公交站)
835,1,24,116.279145,39.874944,岳各庄桥东,北京市丰台区岳各庄桥东(公交站)
835,1,25,116.318207,39.888172,六里桥东,六里桥东(公交站)
836,0,1,116.324944,39.893372,北京西站南广场,北京市丰台区北京西站南广场(公交站)
836,0,2,116.318207,39.888172,六里桥东,六里桥东(公交站)
836,0,3,116.094284,39.72026,阎村,北京市房山区阎村(公交站)
836,0,4,116.081137,39.717313,紫草坞路口,北京市房山区紫草坞路口(公交站)
836,0,5,116.063776,39.714462,大董村,北京市房山区大董村(公交站)
836,0,6,116.040048,39.710538,地铁大石河东站,北京市房山区地铁大石河东站(公交站)
836,0,7,116.037064,39.709209,大石河,北京市房山区大石河(公交站)
836,0,8,116.018135,39.705826,房山马各庄,北京市房山区房山马各庄(公交站)
836,0,9,116.008555,39.702491,饶乐府,北京市房山区饶乐府(公交站)
836,0,10,115.997101,39.699547,房山东大桥,北京市房山区房山东大桥(公交站)
836,0,11,115.989631,39.705334,地铁房山城关站,北京市房山区地铁房山城关站(公交站)
836,0,12,115.983772,39.709858,万宁桥,北京市房山区万宁桥(公交站)
836,0,13,115.984528,39.703823,仓房小区,北京市房山区仓房小区(公交站)
836,0,14,115.986576,39.69316,房山南关立交桥北,北京市房山区房山南关立交桥北(公交站)
836,0,15,115.982418,39.687474,房山南关立交桥南,北京市房山区房山南关立交桥南(公交站)
836,0,16,115.971359,39.679067,顾册,北京市房山区顾册(公交站)
836,0,17,115.952378,39.67888,周口村路口,北京市房山区周口村路口(公交站)
836,0,18,115.946081,39.680247,周口店路口,北京市房山区周口店路口(公交站)
836,0,19,115.946949,39.67467,龙乡苑,北京市房山区龙乡苑(公交站)
836,0,20,115.945321,39.665903,大韩继村口,北京市房山区大韩继村口(公交站)
836,0,21,115.946354,39.662999,大韩继公交场站,北京市房山区大韩继公交场站(公交站)
836,1,1,115.946354,39.662999,大韩继公交场站,北京市房山区大韩继公交场站(公交站)
836,1,2,115.945321,39.665903,大韩继村口,北京市房山区大韩继村口(公交站)
836,1,3,115.946949,39.67467,龙乡苑,北京市房山区龙乡苑(公交站)
836,1,4,115.946081,39.680247,周口店路口,北京市房山区周口店路口(公交站)
836,1,5,115.952378,39.67888,周口村路口,北京市房山区周口村路口(公交站)
836,1,6,115.971359,39.679067,顾册,北京市房山区顾册(公交站)
836,1,7,115.982418,39.687474,房山南关立交桥南,北京市房山区房山南关立交桥南(公交站)
836,1,8,115.986576,39.69316,房山南关立交桥北,北京市房山区房山南关立交桥北(公交站)
836,1,9,115.989168,39.695622,房山汽车站,房山汽车站(公交站)
836,1,10,115.984528,39.703823,仓房小区,北京市房山区仓房小区(公交站)
836,1,11,115.983772,39.709858,万宁桥,北京市房山区万宁桥(公交站)
836,1,12,115.989631,39.705334,地铁房山城关站,北京市房山区地铁房山城关站(公交站)
836,1,13,115.997101,39.699547,房山东大桥,北京市房山区房山东大桥(公交站)
836,1,14,116.008555,39.702491,饶乐府,北京市房山区饶乐府(公交站)
836,1,15,116.018135,39.705826,房山马各庄,北京市房山区房山马各庄(公交站)
836,1,16,116.037064,39.709209,大石河,北京市房山区大石河(公交站)
836,1,17,116.063776,39.714462,大董村,北京市房山区大董村(公交站)
836,1,18,116.081137,39.717313,紫草坞路口,北京市房山区紫草坞路口(公交站)
836,1,19,116.094284,39.72026,阎村,北京市房山区阎村(公交站)
836,1,20,116.279145,39.874944,岳各庄桥东,北京市丰台区岳各庄桥东(公交站)
836,1,21,116.318207,39.888172,六里桥东,六里桥东(公交站)
836,1,22,116.324944,39.893372,北京西站南广场,北京市丰台区北京西站南广场(公交站)
837,0,1,115.914987,39.736293,车厂村北,北京市房山区车厂村北(公交站)
837,0,2,115.917057,39.734128,车厂村,北京市房山区车厂村(公交站)
837,0,3,115.922448,39.733832,栗周路西口,北京市房山区栗周路西口(公交站)
837,0,4,115.927305,39.734753,栗周路,栗周路(公交站)
837,0,5,115.929809,39.737331,燕山春光,北京市房山区燕山春光(公交站)
837,0,6,115.931595,39.734879,胜利桥,北京市房山区胜利桥(公交站)
837,0,7,115.944978,39.738147,燕山凤凰亭,北京市房山区燕山凤凰亭(公交站)
837,0,8,115.95066,39.734952,燕化研究院,北京市房山区燕化研究院(公交站)
837,0,9,115.957049,39.733056,燕化设计院,北京市房山区燕化设计院(公交站)
837,0,10,115.953746,39.727474,北京燕化医院,北京市房山区北京燕化医院(公交站)
837,0,11,115.953416,39.723095,燕山邮政局,北京市房山区燕山邮政局(公交站)
837,0,12,115.957678,39.72227,燕山杏花西里,北京市房山区燕山杏花西里(公交站)
837,0,13,115.965703,39.722266,燕山杏花东里,北京市房山区燕山杏花东里(公交站)
837,0,14,115.968552,39.72224,迎风南路东口,迎风南路东口(公交站)
837,0,15,115.973464,39.719709,燕山体育馆,北京市房山区燕山体育馆(公交站)
837,0,16,115.97803,39.716528,宏塔小区,北京市房山区宏塔小区(公交站)
837,0,17,115.981558,39.713997,富燕新村,北京市房山区富燕新村(公交站)
837,0,18,115.983772,39.709858,万宁桥,北京市房山区万宁桥(公交站)
837,0,19,115.984528,39.703823,仓房小区,北京市房山区仓房小区(公交站)
837,0,20,115.990087,39.695664,房山医院路口,北京市房山区房山医院路口(公交站)
837,0,21,115.986576,39.69316,房山南关立交桥北,北京市房山区房山南关立交桥北(公交站)
837,0,22,115.98441,39.689293,房山南关南,北京市房山区房山南关南(公交站)
837,0,23,115.983511,39.68398,北市,北京市房山区北市(公交站)
837,0,24,115.983954,39.676124,东坟村西口,北京市房山区东坟村西口(公交站)
837,0,25,115.986063,39.67579,东坟公交场站,北京市房山区东坟公交场站(公交站)
837,1,1,115.986063,39.67579,东坟公交场站,北京市房山区东坟公交场站(公交站)
837,1,2,115.983681,39.675621,顾册东口,北京市房山区顾册东口(公交站)
837,1,3,115.983511,39.68398,北市,北京市房山区北市(公交站)
837,1,4,115.98441,39.689293,房山南关南,北京市房山区房山南关南(公交站)
837,1,5,115.986576,39.69316,房山南关立交桥北,北京市房山区房山南关立交桥北(公交站)
837,1,6,115.989168,39.695622,房山汽车站,房山汽车站(公交站)
837,1,7,115.984528,39.703823,仓房小区,北京市房山区仓房小区(公交站)
837,1,8,115.983772,39.709858,万宁桥,北京市房山区万宁桥(公交站)
837,1,9,115.981558,39.713997,富燕新村,北京市房山区富燕新村(公交站)
837,1,10,115.97803,39.716528,宏塔小区,北京市房山区宏塔小区(公交站)
837,1,11,115.973464,39.719709,燕山体育馆,北京市房山区燕山体育馆(公交站)
837,1,12,115.968552,39.72224,迎风南路东口,迎风南路东口(公交站)
837,1,13,115.965703,39.722266,燕山杏花东里,北京市房山区燕山杏花东里(公交站)
837,1,14,115.957678,39.72227,燕山杏花西里,北京市房山区燕山杏花西里(公交站)
837,1,15,115.953416,39.723095,燕山邮政局,北京市房山区燕山邮政局(公交站)
837,1,16,115.953746,39.727474,北京燕化医院,北京市房山区北京燕化医院(公交站)
837,1,17,115.957049,39.733056,燕化设计院,北京市房山区燕化设计院(公交站)
837,1,18,115.95066,39.734952,燕化研究院,北京市房山区燕化研究院(公交站)
837,1,19,115.944978,39.738147,燕山凤凰亭,北京市房山区燕山凤凰亭(公交站)
837,1,20,115.931595,39.734879,胜利桥,北京市房山区胜利桥(公交站)
837,1,21,115.929809,39.737331,燕山春光,北京市房山区燕山春光(公交站)
837,1,22,115.927305,39.734753,栗周路,栗周路(公交站)
837,1,23,115.922448,39.733832,栗周路西口,北京市房山区栗周路西口(公交站)
837,1,24,115.917057,39.734128,车厂村,北京市房山区车厂村(公交站)
837,1,25,115.914987,39.736293,车厂村北,北京市房山区车厂村北(公交站)
839,0,1,116.418167,39.856899,刘家窑桥西,北京市丰台区刘家窑桥西(公交站)
839,0,2,116.404291,39.857298,木樨园桥东,北京市丰台区木樨园桥东(公交站)
839,0,3,116.392927,39.857235,木樨园桥西,北京市丰台区木樨园桥西(公交站)
839,0,4,116.383138,39.856884,洋桥西,北京市丰台区洋桥西(公交站)
839,0,5,116.360916,39.854076,草桥,北京市丰台区草桥(公交站)
839,0,6,116.338234,39.848724,玉泉营桥西,北京市丰台区玉泉营桥西(公交站)
839,0,7,116.328026,39.849503,夏家胡同,北京市丰台区夏家胡同(公交站)
839,0,8,116.297335,39.866519,丰台北路,北京市丰台区丰台北路(公交站)
839,0,9,116.292046,39.866127,七里庄,北京市丰台区七里庄(公交站)
839,0,10,116.238216,39.854071,西道口,北京市丰台区西道口(公交站)
839,0,11,116.167207,39.76773,昊天北桥南,北京市房山区昊天北桥南(公交站)
839,0,12,116.161823,39.76079,长阳碧桂园,北京市房山区长阳碧桂园(公交站)
839,0,13,116.159332,39.757267,黄辛庄路口,北京市房山区黄辛庄路口(公交站)
839,0,14,116.15416,39.750412,送变电公司路口西,北京市房山区送变电公司路口西(公交站)
839,0,15,116.14855,39.747148,行宫南门路口,北京市房山区行宫南门路口(公交站)
839,0,16,116.140968,39.74255,良乡北关西,北京市房山区良乡北关西(公交站)
839,0,17,116.135979,39.735165,西潞园,北京市房山区西潞园(公交站)
839,0,18,116.136076,39.731753,良乡西门,北京市房山区良乡西门(公交站)
839,0,19,116.126945,39.73111,苏庄东街北口,北京市房山区苏庄东街北口(公交站)
839,0,20,116.124327,39.731115,良乡西路,北京市房山区良乡西路(公交站)
839,0,21,116.120334,39.729648,蝶翠苑路口,北京市房山区蝶翠苑路口(公交站)
839,0,22,116.094284,39.72026,阎村,北京市房山区阎村(公交站)
839,0,23,116.081137,39.717313,紫草坞路口,北京市房山区紫草坞路口(公交站)
839,0,24,116.063776,39.714462,大董村,北京市房山区大董村(公交站)
839,0,25,116.037064,39.709209,大石河,北京市房山区大石河(公交站)
839,0,26,116.018135,39.705826,房山马各庄,北京市房山区房山马各庄(公交站)
839,0,27,116.008555,39.702491,饶乐府,北京市房山区饶乐府(公交站)
839,0,28,115.997101,39.699547,房山东大桥,北京市房山区房山东大桥(公交站)
839,0,29,115.989631,39.705334,地铁房山城关站,北京市房山区地铁房山城关站(公交站)
839,0,30,115.983772,39.709858,万宁桥,北京市房山区万宁桥(公交站)
839,0,31,115.984528,39.703823,仓房小区,北京市房山区仓房小区(公交站)
839,0,32,115.990087,39.695664,房山医院路口,北京市房山区房山医院路口(公交站)
839,0,33,115.986576,39.69316,房山南关立交桥北,北京市房山区房山南关立交桥北(公交站)
839,0,34,115.98441,39.689293,房山南关南,北京市房山区房山南关南(公交站)
839,0,35,115.983511,39.68398,北市,北京市房山区北市(公交站)
839,0,36,115.983954,39.676124,东坟村西口,北京市房山区东坟村西口(公交站)
839,0,37,115.986063,39.67579,东坟公交场站,北京市房山区东坟公交场站(公交站)
839,1,1,115.986063,39.67579,东坟公交场站,北京市房山区东坟公交场站(公交站)
839,1,2,115.983681,39.675621,顾册东口,北京市房山区顾册东口(公交站)
839,1,3,115.983511,39.68398,北市,北京市房山区北市(公交站)
839,1,4,115.98441,39.689293,房山南关南,北京市房山区房山南关南(公交站)
839,1,5,115.986576,39.69316,房山南关立交桥北,北京市房山区房山南关立交桥北(公交站)
839,1,6,115.989168,39.695622,房山汽车站,房山汽车站(公交站)
839,1,7,115.984528,39.703823,仓房小区,北京市房山区仓房小区(公交站)
839,1,8,115.983772,39.709858,万宁桥,北京市房山区万宁桥(公交站)
839,1,9,115.989631,39.705334,地铁房山城关站,北京市房山区地铁房山城关站(公交站)
839,1,10,115.997101,39.699547,房山东大桥,北京市房山区房山东大桥(公交站)
839,1,11,116.008555,39.702491,饶乐府,北京市房山区饶乐府(公交站)
839,1,12,116.018135,39.705826,房山马各庄,北京市房山区房山马各庄(公交站)
839,1,13,116.037064,39.709209,大石河,北京市房山区大石河(公交站)
839,1,14,116.063776,39.714462,大董村,北京市房山区大董村(公交站)
839,1,15,116.081137,39.717313,紫草坞路口,北京市房山区紫草坞路口(公交站)
839,1,16,116.094284,39.72026,阎村,北京市房山区阎村(公交站)
839,1,17,116.118728,39.728277,蓝光海悦城小区,北京市房山区蓝光海悦城小区(公交站)
839,1,18,116.124327,39.731115,良乡西路,北京市房山区良乡西路(公交站)
839,1,19,116.126945,39.73111,苏庄东街北口,北京市房山区苏庄东街北口(公交站)
839,1,20,116.136076,39.731753,良乡西门,北京市房山区良乡西门(公交站)
839,1,21,116.135979,39.735165,西潞园,北京市房山区西潞园(公交站)
839,1,22,116.135247,39.739019,良坨路口,北京市房山区良坨路口(公交站)
839,1,23,116.142986,39.743568,良乡北关东,良乡北关东(公交站)
839,1,24,116.14855,39.747148,行宫南门路口,北京市房山区行宫南门路口(公交站)
839,1,25,116.15416,39.750412,送变电公司路口西,北京市房山区送变电公司路口西(公交站)
839,1,26,116.159332,39.757267,黄辛庄路口,北京市房山区黄辛庄路口(公交站)
839,1,27,116.161823,39.76079,长阳碧桂园,北京市房山区长阳碧桂园(公交站)
839,1,28,116.167207,39.76773,昊天北桥南,北京市房山区昊天北桥南(公交站)
839,1,29,116.292046,39.866127,七里庄,北京市丰台区七里庄(公交站)
839,1,30,116.297335,39.866519,丰台北路,北京市丰台区丰台北路(公交站)
839,1,31,116.328026,39.849503,夏家胡同,北京市丰台区夏家胡同(公交站)
839,1,32,116.338234,39.848724,玉泉营桥西,北京市丰台区玉泉营桥西(公交站)
839,1,33,116.360916,39.854076,草桥,北京市丰台区草桥(公交站)
839,1,34,116.383138,39.856884,洋桥西,北京市丰台区洋桥西(公交站)
839,1,35,116.392927,39.857235,木樨园桥西,北京市丰台区木樨园桥西(公交站)
839,1,36,116.404291,39.857298,木樨园桥东,北京市丰台区木樨园桥东(公交站)
839,1,37,116.409245,39.856858,赵公口桥西,北京市丰台区赵公口桥西(公交站)
839,1,38,116.418167,39.856899,刘家窑桥西,北京市丰台区刘家窑桥西(公交站)
83,0,1,116.37421,39.905825,西单路口南,北京市西城区西单路口南(公交站)
83,0,2,116.374359,39.901173,宣武门内,北京市西城区宣武门内(公交站)
83,0,3,116.374565,39.894764,校场口,北京市西城区校场口(公交站)
83,0,4,116.374358,39.891602,菜市口北,北京市西城区菜市口北(公交站)
83,0,5,116.374496,39.884804,南横街路口北,北京市西城区南横街路口北(公交站)
83,0,6,116.374474,39.880249,自新路口北,北京市西城区自新路口北(公交站)
83,0,7,116.372127,39.87849,自新路口西,北京市西城区自新路口西(公交站)
83,0,8,116.368225,39.878342,半步桥,北京市西城区半步桥(公交站)
83,0,9,116.362114,39.878052,南樱桃园路口西,北京市西城区南樱桃园路口西(公交站)
